"county","proficiency_lp","proficiency_mt","classroom","classroom_used","computers","employees"
4213401,258.963121717742,249.660175209677,9.14285714285714,8.07142857142857,12.7857142857143,20.1428571428571
4213500,267.944086333333,264.39651154717,8.75,8.15,11.45,36.35
4213609,255.312486850711,256.947703421801,9.76923076923077,8.8,14.575,30.9
4213708,256.193689174157,258.36669005618,7.5,7.3125,9,25.3125
4213807,271.2879574,272.004334341176,6.92307692307692,5.23076923076923,6.53846153846154,23.4615384615385
4214003,251.685659015625,256.438205671875,5.80952380952381,5.61904761904762,8.04761904761905,23.4761904761905
4214300,250.651941653846,271.921555269231,4.57142857142857,4.28571428571429,7.28571428571429,15.2857142857143
4214409,276.260370222222,281.070971285714,9,8.42857142857143,19.5714285714286,24.1428571428571
4214508,267.337678315789,274.355367802632,4.30769230769231,4.23076923076923,9.30769230769231,15.0769230769231
4214607,260.382908692308,258.863880589744,8,5.625,16.75,18.625
4214706,271.59213330303,269.028852666667,13.5,10,18.8333333333333,33.1666666666667
4214805,265.792531467181,266.238270001931,11.609375,10.671875,24.09375,39.1875
4215000,251.877973489209,255.614968923261,8.89130434782609,7.60869565217391,13.5217391304348,26.7608695652174
4215075,253.657044362069,272.390630224138,8.33333333333333,7.16666666666667,10,21.5
4215109,262.222210083333,266.489229510417,5.5,5.14285714285714,12,20.0714285714286
4215208,257.110178551724,278.407510637931,4.41666666666667,4.25,10.8333333333333,13.0833333333333
4215307,264.628563317757,267.238241317757,6.44444444444444,5.55555555555556,10.7777777777778,20.8888888888889
4215455,258.512877374101,263.095105302158,5.5,5.375,4.875,23.4375
4215505,256.637320686916,252.255985485981,8.2,6.8,9.45,19.05
4215653,268.722140137255,268.806774607843,9.07142857142857,7.57142857142857,12.1428571428571,33.9285714285714
4215679,261.89324040708,262.489447079646,9.3,7.3,11.9,17.8
4215703,268.3639732,278.024224626316,8.69565217391304,8.39130434782609,11.8260869565217,34.1304347826087
4215802,271.653776635514,272.282299397864,10.3333333333333,9.21052631578947,22.3289473684211,34.3815789473684
4216008,273.768568835443,285.496568632911,7.75,7,19.1875,22
4216057,251.447803877193,255.442879350877,8.57142857142857,8.125,8.75,27
4216107,258.907833926316,270.289915526316,8.42857142857143,5.64285714285714,17.3571428571429,20.1428571428571
4216206,249.450634005329,248.233086863233,8.53703703703704,7.92592592592593,11.0185185185185,28.1296296296296
4216255,283.626493725806,301.241692903226,7.09090909090909,5.45454545454545,19.6363636363636,20
4216305,267.526376767213,267.87908647541,7.67741935483871,6.875,8.15625,23.625
4216404,254.977324886957,259.882438156522,9.42857142857143,9.85714285714286,16.5714285714286,35.7142857142857
4216503,244.559319967568,240.567868594595,10.5588235294118,8.64705882352941,8.79411764705882,23
4216602,273.333136428571,271.375067010152,15.4580152671756,10.5833333333333,19.1136363636364,46.8484848484849
4216701,279.217382682171,283.232423046512,6.85714285714286,5.90476190476191,10.8571428571429,19.6190476190476
4216800,260.049877234694,258.260351469388,4.34615384615385,3.46153846153846,4.69230769230769,10.5769230769231
4216909,275.769089538835,279.922929213592,14.55,10.25,30,29.75
4217204,267.029279802589,267.06495979288,9.17777777777778,8.42222222222222,26.6666666666667,31.8444444444444
4217253,285.8165426,300.721601276923,6,5.66666666666667,7.16666666666667,21.1666666666667
4217303,269.283903168317,278.558153326733,5.42857142857143,4.71428571428571,9.64285714285714,14.9285714285714
4217402,274.42594171875,272.11630840625,5.46153846153846,5.26923076923077,10.2692307692308,19.0384615384615
4217501,251.124838031579,256.822762652632,8,6.94736842105263,11.8947368421053,23.2631578947368
